accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,tmp
-0.052,-0.375,0.939,-0.906,-0.319,-0.537,28.324
-0.053,-0.376,0.942,-0.630,0.181,-0.857,28.323
-0.053,-0.374,0.943,-0.320,-0.097,-1.379,28.336
-0.051,-0.373,0.944,-0.030,-0.680,-1.908,28.344
-0.046,-0.371,0.944,0.187,-0.827,-2.122,28.348
-0.041,-0.369,0.946,0.213,-0.444,-1.924,28.360
-0.040,-0.369,0.947,0.114,0.014,-1.462,28.354
-0.040,-0.369,0.948,0.009,0.220,-0.989,28.358
-0.040,-0.370,0.949,0.007,0.177,-0.582,28.350
-0.041,-0.370,0.949,0.055,-0.024,-0.150,28.354
-0.041,-0.371,0.950,0.045,-0.251,0.265,28.338
-0.042,-0.373,0.950,0.007,-0.444,0.688,28.347
-0.045,-0.374,0.948,-0.044,-0.463,1.042,28.341
-0.049,-0.376,0.947,-0.018,-0.343,1.148,28.332
-0.053,-0.377,0.947,0.112,-0.219,0.934,28.337
-0.055,-0.377,0.947,0.256,-0.294,0.628,28.331
-0.056,-0.379,0.947,0.444,-0.457,0.356,28.322
-0.055,-0.379,0.948,0.531,-0.324,0.172,28.318
-0.055,-0.380,0.950,0.441,-0.186,0.060,28.328
-0.055,-0.380,0.949,0.166,-0.227,-0.081,28.332
-0.054,-0.379,0.947,-0.135,-0.079,-0.251,28.327
-0.054,-0.379,0.945,-0.288,0.143,-0.517,28.325
-0.053,-0.378,0.944,-0.254,0.001,-0.945,28.328
-0.050,-0.377,0.943,-0.278,-0.355,-1.346,28.328
-0.046,-0.376,0.942,-0.270,-0.522,-1.655,28.328
-0.042,-0.373,0.941,-0.264,-0.364,-1.604,28.324
-0.040,-0.372,0.941,-0.217,-0.098,-1.302,28.335
-0.039,-0.371,0.941,-0.021,0.007,-1.003,28.343
-0.039,-0.370,0.943,0.266,-0.067,-0.745,28.355
-0.038,-0.370,0.945,0.524,-0.123,-0.444,28.336
-0.037,-0.370,0.947,0.664,-0.214,-0.230,28.338
-0.037,-0.369,0.948,0.773,-0.459,-0.043,28.330
-0.037,-0.369,0.950,0.797,-0.504,0.186,28.324
-0.037,-0.369,0.951,0.644,-0.222,0.441,28.309
-0.038,-0.369,0.953,0.372,0.070,0.666,28.310
-0.040,-0.369,0.954,0.130,0.286,0.870,28.305
-0.043,-0.370,0.955,0.075,0.436,0.897,28.320
-0.046,-0.370,0.956,0.182,0.285,0.753,28.332
-0.047,-0.369,0.958,0.232,-0.176,0.717,28.335
-0.046,-0.370,0.959,0.117,-0.418,0.843,28.349
-0.045,-0.370,0.959,-0.248,-0.191,1.083,28.348
-0.047,-0.371,0.958,-0.709,0.215,1.320,28.343
-0.049,-0.373,0.957,-1.055,0.471,1.364,28.347
-0.051,-0.373,0.955,-1.310,0.403,1.179,28.362
-0.051,-0.373,0.951,-1.425,0.103,0.919,28.351
-0.050,-0.373,0.947,-1.443,-0.167,0.720,28.344
-0.050,-0.373,0.945,-1.357,-0.343,0.574,28.340
-0.050,-0.373,0.943,-1.228,-0.524,0.473,28.327
-0.052,-0.373,0.940,-1.024,-0.702,0.213,28.327
-0.051,-0.372,0.938,-0.787,-0.866,-0.153,28.335
-0.049,-0.372,0.937,-0.548,-0.772,-0.470,28.332
-0.046,-0.371,0.937,-0.369,-0.358,-0.593,28.333
-0.044,-0.370,0.940,-0.258,0.075,-0.540,28.333
-0.040,-0.369,0.943,-0.136,0.320,-0.428,28.342
-0.038,-0.368,0.947,-0.030,0.358,-0.203,28.344
-0.036,-0.367,0.950,0.073,0.269,0.123,28.344
-0.035,-0.368,0.953,0.097,0.282,0.466,28.340
-0.036,-0.369,0.956,0.012,0.417,0.750,28.347
-0.039,-0.370,0.956,-0.247,0.508,0.899,28.338
-0.041,-0.371,0.955,-0.590,0.591,0.918,28.344
-0.043,-0.372,0.954,-0.939,0.912,0.983,28.336
-0.046,-0.374,0.954,-1.154,1.177,0.985,28.344
-0.049,-0.375,0.955,-1.282,0.959,0.796,28.340
-0.051,-0.375,0.953,-1.358,0.521,0.483,28.343
-0.052,-0.376,0.952,-1.335,0.265,0.095,28.343
-0.053,-0.376,0.952,-1.292,0.134,-0.269,28.349
-0.052,-0.376,0.951,-1.331,-0.018,-0.591,28.352
-0.052,-0.375,0.950,-1.384,-0.288,-0.913,28.344
-0.050,-0.375,0.947,-1.389,-0.503,-1.116,28.340
-0.048,-0.374,0.943,-1.408,-0.549,-1.135,28.331
-0.047,-0.373,0.941,-1.453,-0.389,-1.011,28.328
-0.046,-0.373,0.939,-1.544,-0.062,-0.766,28.328
-0.047,-0.372,0.937,-1.612,0.300,-0.517,28.324
-0.048,-0.373,0.936,-1.656,0.649,-0.354,28.345
-0.048,-0.373,0.935,-1.673,1.055,-0.238,28.347
-0.050,-0.373,0.935,-1.499,1.398,-0.286,28.342
-0.051,-0.373,0.936,-1.105,1.217,-0.543,28.340
-0.051,-0.374,0.936,-0.772,0.649,-0.911,28.333
-0.049,-0.374,0.937,-0.499,0.277,-1.172,28.320
-0.048,-0.375,0.938,-0.305,0.173,-1.318,28.328
-0.049,-0.376,0.941,-0.256,-0.099,-1.484,28.324
-0.054,-0.379,0.948,-0.173,-1.986,-2.060,28.335
-0.056,-0.382,0.956,-0.015,-5.207,-3.049,28.343
-0.055,-0.382,0.961,-0.038,-9.043,-4.275,28.339
-0.054,-0.380,0.966,-0.513,-12.465,-4.909,28.346
-0.053,-0.382,0.968,-0.614,-16.078,-5.464,28.346
-0.056,-0.386,0.962,0.681,-21.242,-7.239,28.339
-0.056,-0.380,0.949,1.129,-23.618,-8.357,28.323
-0.051,-0.379,0.943,0.366,-21.634,-8.084,28.312
-0.049,-0.383,0.937,0.122,-19.427,-7.621,28.326
-0.045,-0.386,0.937,0.572,-17.582,-7.719,28.327
-0.025,-0.379,0.930,-0.273,-12.545,-6.667,28.341
-0.002,-0.377,0.922,-2.865,0.015,-3.123,28.336
-0.006,-0.381,0.927,-5.687,14.988,1.307,28.340
-0.031,-0.391,0.947,-7.143,22.913,3.881,28.337
-0.057,-0.400,0.955,-5.766,18.814,3.090,28.338
-0.067,-0.398,0.949,-2.374,8.531,0.260,28.330
-0.064,-0.395,0.936,1.067,0.703,-2.217,28.337
-0.056,-0.395,0.927,3.823,-2.014,-4.006,28.335
-0.053,-0.384,0.933,7.039,-4.213,-5.520,28.337
-0.048,-0.382,0.938,10.268,-8.564,-5.892,28.339
-0.031,-0.361,0.954,13.647,-14.129,-4.297,28.334
-0.011,-0.339,0.968,16.930,-18.788,1.106,28.331
0.007,-0.329,0.971,17.640,-18.992,9.032,28.328
0.015,-0.334,0.961,15.749,-15.473,16.255,28.340
0.013,-0.348,0.949,12.995,-10.242,19.687,28.341
0.001,-0.368,0.945,11.124,-6.884,19.086,28.328
-0.006,-0.377,0.939,10.610,-7.903,15.971,28.318
-0.002,-0.366,0.935,11.175,-11.485,12.047,28.315
0.013,-0.368,0.936,12.962,-19.865,11.810,28.330
0.037,-0.359,0.930,13.015,-25.166,17.667,28.329
0.050,-0.325,0.913,9.513,-21.275,25.586,28.329
0.057,-0.318,0.899,4.173,-11.018,32.121,28.344
0.061,-0.344,0.897,-0.607,-1.107,36.999,28.340
0.051,-0.352,0.911,-3.398,5.372,39.329,28.333
0.039,-0.338,0.919,-4.819,3.796,39.241,28.328
0.041,-0.335,0.913,-5.847,0.992,39.000,28.334
0.045,-0.347,0.909,-6.309,1.198,37.990,28.327
0.042,-0.353,0.906,-6.114,0.830,35.454,28.315
0.040,-0.354,0.913,-5.631,1.588,32.553,28.322
0.035,-0.350,0.928,-6.307,1.016,29.575,28.310
0.034,-0.357,0.935,-7.803,-2.880,26.521,28.309
0.032,-0.355,0.933,-7.650,-7.812,23.253,28.306
0.032,-0.362,0.928,-6.089,-13.142,19.986,28.309
0.027,-0.360,0.927,-2.872,-16.707,17.047,28.314
0.023,-0.359,0.929,1.724,-19.607,13.899,28.318
0.020,-0.357,0.936,7.881,-26.556,10.409,28.326
0.029,-0.365,0.930,16.819,-37.635,6.704,28.325
0.026,-0.366,0.937,25.401,-46.928,2.780,28.312
-0.024,-0.369,0.987,19.108,-40.372,-3.801,28.314
-0.069,-0.498,0.996,-17.746,-23.580,-17.858,28.318
-0.085,-0.469,1.025,-34.824,-21.223,-27.367,28.320
-0.019,-0.340,1.029,-44.725,-35.177,-38.082,28.316
0.066,-0.294,1.031,-53.407,-46.192,-49.630,28.321
0.111,-0.291,1.018,-61.631,-39.297,-54.868,28.337
0.112,-0.404,0.932,-61.681,-9.740,-60.914,28.329
0.097,-0.515,0.918,-50.242,-5.053,-77.174,28.334
0.120,-0.523,0.966,-28.040,9.325,-81.167,28.339
0.040,-0.556,0.932,-5.954,21.410,-73.100,28.342
-0.054,-0.560,0.857,4.451,23.824,-49.749,28.336
-0.117,-0.550,0.768,1.147,23.231,-14.766,28.348
-0.154,-0.510,0.659,-9.949,10.713,24.552,28.351
-0.129,-0.457,0.640,-24.843,-16.186,58.979,28.365
-0.074,-0.419,0.645,-37.961,-57.918,83.180,28.367
0.020,-0.390,0.708,-49.692,-96.530,96.313,28.363
0.097,-0.414,0.820,-59.074,-113.134,99.433,28.366
0.178,-0.381,0.944,-61.000,-114.622,95.880,28.355
0.254,-0.335,1.094,-53.533,-104.985,78.277,28.360
0.295,-0.336,1.199,-36.180,-85.067,52.288,28.368
0.311,-0.356,1.248,-11.253,-58.136,24.643,28.365
0.308,-0.402,1.249,15.999,-25.041,-0.182,28.370
0.291,-0.449,1.205,43.243,7.502,-18.789,28.367
0.258,-0.481,1.142,66.841,38.416,-29.225,28.373
0.191,-0.472,1.045,79.997,61.946,-32.362,28.376
0.129,-0.410,0.959,85.422,72.635,-32.432,28.383
0.072,-0.351,0.893,82.253,71.614,-33.060,28.373
0.021,-0.291,0.854,73.724,58.752,-34.895,28.378
-0.009,-0.255,0.846,63.045,38.805,-37.972,28.381
-0.021,-0.244,0.860,51.959,19.974,-40.746,28.389
-0.019,-0.246,0.890,42.080,5.270,-42.419,28.382
-0.006,-0.258,0.931,34.690,-3.463,-42.535,28.378
0.016,-0.273,0.976,30.391,-5.055,-40.909,28.379
0.047,-0.289,1.017,29.259,-0.643,-38.495,28.370
0.069,-0.301,1.041,30.769,7.113,-36.306,28.366
0.086,-0.298,1.047,33.229,13.675,-34.859,28.360
0.097,-0.288,1.040,35.006,18.619,-34.725,28.368
0.107,-0.274,1.030,35.304,21.044,-36.200,28.377
0.116,-0.264,1.019,34.276,21.768,-39.043,28.383
0.121,-0.257,1.009,31.531,21.112,-41.889,28.369
0.119,-0.253,0.998,27.103,20.139,-43.444,28.361
0.112,-0.254,0.983,21.445,17.250,-42.903,28.378
0.104,-0.263,0.966,14.328,12.636,-39.357,28.367
0.096,-0.275,0.955,5.956,9.007,-31.983,28.364
0.084,-0.278,0.946,-2.670,6.435,-21.407,28.362
0.074,-0.272,0.940,-10.587,3.418,-9.514,28.368
0.068,-0.260,0.934,-17.184,0.014,1.533,28.362
0.067,-0.248,0.928,-22.262,-4.116,10.218,28.359
0.103,-0.240,0.934,-25.685,-7.144,15.477,28.357
0.194,-0.231,0.959,-25.199,-6.549,10.134,28.360
0.198,-0.240,0.955,-21.999,-9.576,-1.789,28.364
0.211,-0.246,0.957,-18.705,-12.357,-14.506,28.353
0.207,-0.265,0.955,-14.452,-13.241,-27.116,28.358
0.185,-0.282,0.938,-12.316,-11.996,-36.730,28.364
0.170,-0.292,0.927,-11.367,-13.508,-43.616,28.363
0.165,-0.312,0.921,-9.960,-14.036,-48.006,28.378
0.152,-0.333,0.916,-8.508,-13.909,-48.978,28.377
0.144,-0.353,0.909,-7.049,-12.309,-46.623,28.353
0.128,-0.365,0.903,-5.344,-11.007,-41.711,28.339
0.113,-0.373,0.904,-3.043,-9.767,-34.741,28.358
0.103,-0.379,0.908,-0.396,-7.810,-26.445,28.362
0.096,-0.377,0.913,2.504,-5.617,-18.193,28.367
0.098,-0.361,0.921,6.000,-4.957,-12.335,28.365
0.108,-0.349,0.929,9.416,-4.985,-9.916,28.358
0.110,-0.341,0.932,11.429,-4.937,-10.055,28.360
0.099,-0.333,0.935,12.545,-4.959,-10.896,28.352
0.086,-0.327,0.935,13.126,-5.833,-11.504,28.358
0.080,-0.327,0.935,12.879,-7.142,-11.449,28.354
0.079,-0.330,0.937,11.991,-8.677,-10.434,28.350
0.085,-0.340,0.942,11.135,-9.058,-8.104,28.358
0.095,-0.348,0.948,11.007,-9.160,-5.143,28.327
0.104,-0.351,0.950,11.355,-9.664,-2.327,28.333
0.111,-0.351,0.954,11.543,-9.969,0.339,28.342
0.118,-0.349,0.960,11.940,-8.931,2.754,28.346
0.130,-0.344,0.968,13.130,-7.851,3.474,28.351
0.136,-0.336,0.968,14.584,-7.991,1.793,28.351
0.132,-0.329,0.965,15.240,-8.524,-0.862,28.353
0.126,-0.326,0.964,15.090,-7.580,-2.963,28.349
0.121,-0.324,0.968,14.951,-5.941,-4.539,28.348
0.118,-0.320,0.975,15.431,-5.811,-5.954,28.356
0.119,-0.318,0.982,15.699,-6.801,-6.878,28.361
0.122,-0.318,0.991,15.087,-7.196,-6.605,28.357
0.126,-0.316,0.998,13.922,-6.786,-5.034,28.352
0.135,-0.313,1.005,12.709,-5.227,-2.699,28.367
0.144,-0.307,1.012,11.486,-3.226,-0.436,28.357
0.145,-0.295,1.021,10.634,-1.789,1.119,28.346
0.149,-0.278,1.029,10.864,-1.525,1.370,28.340
0.154,-0.263,1.032,11.125,-1.533,0.184,28.356
0.154,-0.252,1.031,10.474,-0.558,-1.141,28.357
0.149,-0.245,1.026,9.207,2.337,-1.436,28.371
0.142,-0.239,1.023,8.000,5.650,-0.848,28.364
0.135,-0.230,1.016,7.260,7.115,-0.384,28.359
0.127,-0.220,1.004,6.556,7.039,-0.280,28.363
0.120,-0.213,0.993,5.344,6.199,-0.210,28.347
0.113,-0.208,0.984,3.504,4.657,0.201,28.332
0.110,-0.203,0.981,1.426,2.905,1.105,28.335
0.117,-0.200,0.984,-0.125,0.564,1.703,28.326
0.129,-0.198,0.989,-1.029,-1.966,1.189,28.342
0.139,-0.200,0.992,-1.955,-3.444,0.243,28.336
0.145,-0.204,0.995,-2.802,-3.053,-0.230,28.348
0.150,-0.209,0.998,-2.915,-1.549,-0.199,28.345
0.161,-0.214,1.004,-2.243,0.483,-0.195,28.360
0.170,-0.221,1.007,-1.278,2.653,-0.410,28.358
0.171,-0.225,1.006,-0.294,4.314,-0.761,28.364
0.165,-0.227,1.005,0.588,5.670,-0.812,28.363
0.160,-0.227,1.006,1.735,6.379,-0.586,28.372
0.159,-0.225,1.009,2.832,6.139,-0.428,28.355
0.160,-0.224,1.014,3.288,5.715,-0.294,28.343
0.164,-0.224,1.021,3.039,5.702,-0.083,28.339
0.168,-0.225,1.026,2.554,5.823,0.075,28.346
0.169,-0.227,1.027,1.744,6.107,0.308,28.343
0.167,-0.225,1.026,0.468,6.359,0.651,28.347
0.167,-0.224,1.025,-1.180,6.811,1.194,28.337
0.168,-0.225,1.018,-3.121,7.326,1.755,28.329
0.169,-0.226,1.007,-5.288,7.517,2.228,28.325
0.171,-0.228,0.997,-7.225,7.974,2.892,28.335
0.179,-0.231,0.993,-7.843,8.255,3.215,28.330
0.188,-0.235,0.982,-7.348,8.417,2.545,28.331
0.182,-0.236,0.965,-6.927,9.786,1.714,28.328
0.163,-0.237,0.951,-6.935,11.587,1.656,28.342
0.145,-0.236,0.945,-7.095,12.416,2.700,28.342
0.136,-0.240,0.945,-7.165,13.407,3.674,28.349
0.129,-0.242,0.949,-6.881,14.483,4.603,28.355
0.123,-0.242,0.958,-6.439,15.503,5.795,28.348
0.119,-0.241,0.971,-6.238,16.757,7.423,28.341
0.116,-0.236,0.992,-6.350,17.995,9.373,28.336
0.123,-0.231,1.017,-6.499,19.226,11.033,28.344
0.133,-0.227,1.039,-6.478,21.041,11.832,28.334
0.141,-0.222,1.055,-6.499,22.762,11.729,28.327
0.143,-0.217,1.062,-6.943,24.186,11.163,28.345
0.142,-0.213,1.064,-7.738,25.494,10.563,28.335
0.140,-0.210,1.063,-8.594,26.720,9.903,28.343
0.134,-0.207,1.059,-9.376,27.113,8.779,28.339
0.126,-0.205,1.050,-10.246,26.720,7.038,28.356
0.113,-0.206,1.034,-11.066,25.826,4.836,28.339
0.097,-0.210,1.013,-11.334,24.297,2.455,28.344
0.078,-0.212,0.993,-10.688,22.116,0.261,28.346
0.062,-0.213,0.980,-9.111,19.618,-1.415,28.345
0.055,-0.213,0.971,-7.234,17.267,-2.844,28.347
0.052,-0.211,0.965,-5.548,15.175,-4.144,28.356
0.054,-0.209,0.962,-3.947,13.217,-5.673,28.353
0.058,-0.210,0.958,-2.205,11.264,-7.682,28.347
0.063,-0.211,0.953,-0.432,9.711,-10.250,28.344
0.063,-0.215,0.944,0.752,8.215,-13.119,28.344
0.058,-0.219,0.930,0.847,6.684,-15.515,28.342
0.050,-0.225,0.919,-0.247,5.047,-16.789,28.344
0.044,-0.231,0.912,-1.941,3.045,-16.954,28.352
0.042,-0.239,0.909,-3.612,0.559,-16.487,28.356
0.048,-0.248,0.909,-4.911,-1.478,-15.682,28.363
0.056,-0.257,0.913,-5.928,-2.296,-14.769,28.379
0.062,-0.266,0.919,-6.587,-2.588,-14.096,28.370
0.066,-0.276,0.925,-6.738,-2.827,-13.579,28.364
0.070,-0.284,0.928,-6.695,-3.066,-12.959,28.353
0.076,-0.292,0.930,-6.773,-3.292,-12.361,28.349
0.082,-0.302,0.930,-6.946,-3.702,-11.893,28.344
0.089,-0.312,0.931,-7.007,-4.162,-11.381,28.340
0.097,-0.326,0.931,-6.851,-4.286,-10.593,28.349
0.105,-0.339,0.933,-6.234,-3.855,-9.678,28.357
0.110,-0.351,0.937,-5.003,-2.960,-8.728,28.352
0.111,-0.360,0.942,-3.333,-2.003,-7.706,28.350
0.108,-0.364,0.947,-1.606,-1.174,-6.631,28.348
0.105,-0.365,0.953,-0.083,-0.480,-5.717,28.345
0.101,-0.364,0.958,0.865,0.011,-5.021,28.345
0.095,-0.361,0.963,0.943,0.195,-4.357,28.341
0.089,-0.360,0.967,0.364,0.177,-3.531,28.345
0.088,-0.361,0.967,-0.506,0.533,-2.614,28.345
0.087,-0.362,0.964,-1.368,1.102,-1.884,28.347
0.083,-0.364,0.962,-1.961,1.651,-1.283,28.356
0.077,-0.364,0.956,-2.120,2.475,-0.630,28.355
0.069,-0.362,0.950,-1.933,3.517,0.081,28.344
0.060,-0.359,0.948,-1.393,4.469,0.912,28.350
0.053,-0.355,0.947,-0.491,5.711,1.966,28.344
0.045,-0.348,0.948,0.548,6.734,3.101,28.358
0.037,-0.339,0.949,1.407,7.371,4.306,28.372
0.031,-0.329,0.951,1.887,8.070,5.566,28.369
0.025,-0.318,0.954,2.045,8.850,6.602,28.366
0.017,-0.306,0.958,2.057,9.477,7.203,28.369
0.008,-0.293,0.966,2.283,9.780,7.360,28.376
0.005,-0.282,0.977,2.777,9.652,6.887,28.378
0.004,-0.274,0.987,3.369,9.525,5.940,28.361
0.002,-0.268,0.994,3.828,9.793,4.993,28.369
-0.000,-0.265,1.000,4.184,10.531,4.600,28.376
0.002,-0.260,1.003,4.444,11.273,4.683,28.376
0.007,-0.253,1.005,4.440,11.413,4.714,28.372
0.011,-0.247,1.005,4.066,10.872,4.532,28.365
0.016,-0.242,1.001,3.027,9.734,4.204,28.365
0.021,-0.241,0.992,1.251,8.186,3.833,28.364
0.024,-0.243,0.980,-0.901,6.411,3.592,28.365
0.028,-0.249,0.968,-2.726,4.915,3.518,28.363
0.035,-0.257,0.958,-3.747,3.946,3.314,28.364
0.043,-0.265,0.949,-3.928,3.608,2.642,28.373
0.047,-0.272,0.943,-3.511,3.985,1.493,28.364
0.045,-0.279,0.941,-2.450,4.679,0.322,28.365
0.039,-0.284,0.942,-0.735,5.258,-0.678,28.361
0.033,-0.286,0.947,1.094,5.447,-1.432,28.371
0.027,-0.285,0.957,2.523,5.169,-1.830,28.366
0.024,-0.282,0.972,3.434,4.514,-1.766,28.366
0.028,-0.281,0.987,3.599,4.378,-1.389,28.357
0.034,-0.278,0.999,3.000,4.242,-1.072,28.357
0.039,-0.276,1.008,1.995,3.551,-0.881,28.366
0.044,-0.273,1.013,0.523,2.698,-0.676,28.372
0.048,-0.272,1.014,-1.364,2.050,-0.541,28.369
0.054,-0.273,1.013,-3.004,1.125,-0.681,28.366
0.060,-0.277,1.008,-4.104,0.035,-1.159,28.380
0.064,-0.282,0.997,-4.948,-0.512,-1.770,28.377
0.062,-0.287,0.985,-5.623,-0.777,-2.244,28.367
0.057,-0.291,0.973,-5.905,-1.003,-2.278,28.367
0.055,-0.295,0.962,-5.753,-0.966,-1.911,28.375
0.052,-0.298,0.954,-5.467,-0.778,-1.338,28.385
0.050,-0.300,0.950,-4.963,-0.767,-0.656,28.372
0.047,-0.303,0.949,-4.226,-0.510,0.241,28.361
0.043,-0.304,0.948,-3.196,-0.249,1.215,28.363
0.040,-0.303,0.948,-1.779,-0.015,1.953,28.358
0.036,-0.299,0.950,-0.014,0.248,2.144,28.356
0.030,-0.296,0.953,1.726,0.495,1.906,28.351
0.021,-0.292,0.957,3.115,0.730,1.746,28.347
0.013,-0.287,0.962,4.031,0.937,1.833,28.358
0.007,-0.281,0.966,4.516,1.153,2.123,28.362
0.006,-0.276,0.973,4.509,1.529,2.340,28.358
0.007,-0.272,0.982,4.168,1.925,2.278,28.380
0.009,-0.270,0.991,3.645,2.074,1.922,28.377
0.011,-0.269,0.999,3.180,2.071,1.358,28.378
0.013,-0.268,1.005,2.908,2.072,0.667,28.397
0.016,-0.268,1.010,2.723,1.894,-0.187,28.386
0.017,-0.267,1.010,2.260,1.672,-0.964,28.387
0.016,-0.265,1.008,1.493,1.422,-1.418,28.360
0.018,-0.263,1.004,0.555,1.147,-1.720,28.368
0.021,-0.262,1.001,-0.634,0.520,-2.107,28.379
0.025,-0.262,0.998,-1.845,0.192,-2.347,28.371
0.028,-0.265,0.996,-3.002,0.526,-2.348,28.378
0.031,-0.267,0.994,-3.870,0.856,-2.257,28.371
0.034,-0.270,0.994,-4.277,1.279,-2.101,28.366
0.037,-0.271,0.992,-4.143,1.879,-1.984,28.372
0.040,-0.272,0.988,-3.702,2.333,-2.080,28.371
0.041,-0.272,0.982,-3.197,2.483,-2.320,28.366
0.040,-0.273,0.975,-2.920,2.251,-2.560,28.366
0.039,-0.274,0.968,-2.957,1.429,-2.615,28.365
0.038,-0.276,0.960,-3.298,0.362,-2.385,28.375
0.037,-0.279,0.955,-3.638,-0.710,-1.926,28.381
0.038,-0.281,0.953,-3.744,-1.765,-1.433,28.379
0.040,-0.284,0.954,-3.495,-2.343,-0.979,28.378
0.041,-0.286,0.954,-2.900,-2.047,-0.635,28.383

Terminating...
Thanks for using picocom
